STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_IN_UNIFORM_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,WEAPON_FOUND_FLAG
2019-05-05,06:30:00,2019,May,Sunday,Based on Radio Run,I,H,1,CPW,10,Y,CALM,33,MALE,BLACK,6.2,200,U,ZZZ,BLK,20,PBMN,MANHATTAN,N
2019-05-06,10:47:00,2019,May,Monday,Based on Radio Run,none,none,0,CPW,10,Y,none,50,MALE,WHITE_HISPANIC,5.5,-1,MED,BRO,GRY,20,PBMN,MANHATTAN,Y
2019-05-30,00:47:00,2019,May,Thursday,Based on Self Initiated,I,H,1,CPW,3,Y,NERVOUS,-1,MALE,BLACK,6,200,MED,BRO,XXX,20,PBMN,MANHATTAN,N
2019-05-30,00:47:00,2019,May,Thursday,Based on Self Initiated,I,H,1,CPW,3,Y,NERVOUS,-1,MALE,BLACK,5.8,160,THN,BRO,XXX,20,PBMN,MANHATTAN,N
2019-05-30,00:47:00,2019,May,Thursday,Based on Self Initiated,I,H,1,CPW,3,Y,CALM,-1,MALE,BLACK,6,275,HEA,BRO,XXX,20,PBMN,MANHATTAN,N
2019-06-23,08:01:00,2019,June,Sunday,Based on Radio Run,O,H,1,CPW,6,Y,COOPERATIVE,28,MALE,WHITE,6.1,175,THN,BRO,BLK,20,PBMN,MANHATTAN,N
2019-06-23,08:00:00,2019,June,Sunday,Based on Radio Run,O,H,1,CPW,6,Y,COOPERATIVE,20,MALE,WHITE_HISPANIC,5.1,200,HEA,BRO,BRO,20,PBMN,MANHATTAN,N
2019-07-02,16:53:00,2019,July,Tuesday,Based on Radio Run,none,H,2,CPW,5,Y,HOSTILE; ARGUMENTATIVE; NOT COMPLIANT WITH VERBAL INSTRUCTIONS.,20,MALE,BLACK,5.1,165,MED,BRO,BLK,20,PBMN,MANHATTAN,N
2019-08-20,23:10:00,2019,August,Tuesday,Based on C/W on Scene,none,P,0,CPW,2,Y,none,-1,MALE,WHITE,-1,-1,THN,ZZZ,BLD,20,PBMN,MANHATTAN,N
2019-08-09,07:56:00,2019,August,Friday,Based on C/W on Scene,O,P,1,CPW,4,Y,APP.NOR,28,MALE,BLACK,5.8,220,U,BRO,BLK,20,PBMN,MANHATTAN,Y
2019-08-27,18:16:00,2019,August,Tuesday,Based on Radio Run,none,P,1,CPW,3,Y,ANXIOUS,51,FEMALE,WHITE,5.5,110,THN,ZZZ,BRO,20,PBMN,MANHATTAN,N
2019-12-12,20:04:00,2019,December,Thursday,Based on C/W on Scene,O,P,1,CPW,10,Y,NERVOUS,15,MALE,BLACK,5.7,120,THN,BRO,BLK,20,PBMN,MANHATTAN,N
2019-12-12,20:04:00,2019,December,Thursday,Based on C/W on Scene,none,P,1,CPW,10,Y,NERVOUS,16,MALE,BLACK,5.5,110,THN,BRO,BLK,20,PBMN,MANHATTAN,N
2019-12-18,20:17:00,2019,December,Wednesday,Based on Radio Run,I,none,1,CPW,2,Y,none,37,MALE,WHITE,5.9,160,MED,BRO,BRO,20,PBMN,MANHATTAN,Y
2019-03-20,20:42:00,2019,March,Wednesday,Based on Radio Run,none,P,1,CPW,1,Y,none,15,MALE,BLACK,5.1,150,THN,BLK,BLK,22,PBMN,MANHATTAN,N
2019-04-20,19:20:00,2019,April,Saturday,Based on Radio Run,none,none,0,CPW,1,Y,AGITATED,40,MALE,BLACK,5.6,145,THN,BRO,BLK,22,PBMN,MANHATTAN,N
2019-06-05,20:33:00,2019,June,Wednesday,Based on Radio Run,none,none,1,CPW,10,N,NERVOUS; INCONSISTANT RESPONSES TO QUESTIONS ASKED.,20,MALE,BLACK,5.1,140,THN,BLK,BLK,22,PBMN,MANHATTAN,N
2019-09-17,22:43:00,2019,September,Tuesday,Based on Self Initiated,O,P,1,CPW,11,Y,none,29,MALE,WHITE_HISPANIC,6,165,THN,BRO,BLK,22,PBMN,MANHATTAN,N
2019-01-12,22:11:00,2019,January,Saturday,Based on Radio Run,O,P,10,CPW,2,N,CALM,17,MALE,BLACK,5.9,180,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-01-13,20:35:00,2019,January,Sunday,Based on Self Initiated,O,P,2,CPW,7,N,CALM,33,MALE,WHITE_HISPANIC,5.5,180,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-01-12,22:03:00,2019,January,Saturday,Based on Radio Run,O,H,3,CPW,3,N,NERVOUS,15,MALE,WHITE_HISPANIC,5.8,150,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-01-16,15:25:00,2019,January,Wednesday,Based on Self Initiated,none,P,1,CPW,5,N,NERVOUS,17,MALE,BLACK,5.6,150,THN,BRO,BLK,23,PBMN,MANHATTAN,Y
2019-01-25,18:46:00,2019,January,Friday,Based on Radio Run,O,P,1,CPW,5,Y,COMBATIVE,15,FEMALE,BLACK,5,110,THN,BRO,BRO,23,PBMN,MANHATTAN,N
2019-01-25,18:46:00,2019,January,Friday,Based on Radio Run,none,none,1,CPW,4,Y,COMBATIVE,15,FEMALE,BLACK,5.4,125,MED,ZZZ,BLK,23,PBMN,MANHATTAN,N
2019-01-27,10:33:00,2019,January,Sunday,Based on Self Initiated,none,P,2,CPW,20,Y,CALM,25,MALE,WHITE,5.1,200,MED,BRO,XXX,23,PBMN,MANHATTAN,Y
2019-02-02,20:45:00,2019,February,Saturday,Based on Self Initiated,I,P,1,CPW,10,N,NERVOUS,24,MALE,BLACK,5.1,180,MED,BRO,BLK,23,PBMN,MANHATTAN,Y
2019-02-08,21:10:00,2019,February,Friday,Based on Self Initiated,I,P,2,CPW,8,N,NERVOUS; TALKATIVE,16,MALE,BLACK,5.9,135,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-01-12,15:10:00,2019,January,Saturday,Based on C/W on Scene,none,none,1,CPW,5,N,CALM,23,MALE,WHITE_HISPANIC,5.3,140,THN,BRO,BLK,23,PBMN,MANHATTAN,Y
2019-02-16,09:30:00,2019,February,Saturday,Based on Radio Run,I,none,1,CPW,3,Y,CALM,20,MALE,WHITE,5.5,150,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-02-17,19:35:00,2019,February,Sunday,Based on Radio Run,I,P,1,CPW,5,Y,IRRITATED,15,FEMALE,WHITE_HISPANIC,5,125,MED,BRO,GRN,23,PBMN,MANHATTAN,N
2019-02-17,19:31:00,2019,February,Sunday,Based on Radio Run,I,none,1,CPW,5,Y,CALM,19,MALE,BLACK,-1,150,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-01,23:25:00,2019,March,Friday,Based on Self Initiated,I,none,2,CPW,5,N,NORMAL,20,MALE,WHITE_HISPANIC,6,165,THN,BRO,BRO,23,PBMN,MANHATTAN,Y
2019-03-01,19:46:00,2019,March,Friday,Based on Self Initiated,O,H,2,CPW,4,N,CALM,21,MALE,BLACK,5.7,160,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-02-01,23:25:00,2019,February,Friday,Based on Self Initiated,I,none,2,CPW,6,N,CALM,19,MALE,BLACK,5.2,120,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-02,14:35:00,2019,March,Saturday,Based on Self Initiated,O,none,2,CPW,4,N,NERVOUS,18,MALE,BLACK,5.9,140,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-08,17:10:00,2019,March,Friday,Based on Self Initiated,none,none,5,CPW,3,N,CALM,20,MALE,WHITE_HISPANIC,5.9,170,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-12,15:21:00,2019,March,Tuesday,Based on Radio Run,O,H,0,CPW,10,Y,none,33,MALE,BLACK,5.7,150,THN,BRO,BLK,23,PBMN,MANHATTAN,Y
2019-03-12,20:50:00,2019,March,Tuesday,Based on Radio Run,none,H,1,CPW,3,Y,WAS IN RUSH,25,FEMALE,BLACK,5.7,130,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-18,16:22:00,2019,March,Monday,Based on Radio Run,O,P,1,CPW,5,Y,FATIGUE,15,MALE,BLACK,5.8,185,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-19,15:56:00,2019,March,Tuesday,Based on Radio Run,O,none,1,CPW,9,Y,CALM,29,MALE,WHITE_HISPANIC,5.1,140,THN,ZZZ,BLK,23,PBMN,MANHATTAN,N
2019-03-19,21:13:00,2019,March,Tuesday,Based on Radio Run,O,P,1,CPW,4,Y,COMPLIANT,34,MALE,BLACK,6,185,THN,BLK,BLK,23,PBMN,MANHATTAN,N
2019-03-19,21:13:00,2019,March,Tuesday,Based on Radio Run,O,P,1,CPW,4,Y,CALM,25,MALE,BLACK,5.1,170,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-20,19:20:00,2019,March,Wednesday,Based on Radio Run,O,H,1,CPW,6,N,INDIFFERENT,17,MALE,BLACK,5.7,160,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-19,22:45:00,2019,March,Tuesday,Based on C/W on Scene,none,H,1,CPW,6,N,UPSET; ANGRY; IRATE; AGITATED,25,MALE,BLACK_HISPANIC,5.5,150,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-21,15:56:00,2019,March,Thursday,Based on Self Initiated,O,P,1,CPW,5,N,COOPERATIVE,41,MALE,BLACK,6.1,220,HEA,BRO,BLD,23,PBMN,MANHATTAN,Y
2019-03-09,17:52:00,2019,March,Saturday,Based on Self Initiated,O,P,1,CPW,1,N,CALM,18,MALE,WHITE_HISPANIC,6,190,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-09,18:25:00,2019,March,Saturday,Based on Self Initiated,none,none,5,CPW,5,N,NERVOUS,33,MALE,WHITE_HISPANIC,5.8,160,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-29,01:55:00,2019,March,Friday,Based on Radio Run,none,none,3,CPW,3,N,COOPERATIVE,30,MALE,BLACK,5.9,180,MED,ZZZ,BLK,23,PBMN,MANHATTAN,N
2019-03-31,02:15:00,2019,March,Sunday,Based on Radio Run,I,P,0,CPW,15,Y,ANGRY/ UPSET,32,FEMALE,BLACK,5.6,135,XXX,BRO,BRO,23,PBMN,MANHATTAN,Y
2019-04-02,14:36:00,2019,April,Tuesday,Based on Radio Run,none,H,3,CPW,4,N,NERVOUS,38,MALE,BLACK,6.3,185,U,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-02,14:35:00,2019,April,Tuesday,Based on Radio Run,O,H,1,CPW,7,N,IRRITATED; CONTINUALLY PUTTING HANDS IN HIS POCKETS,-1,MALE,WHITE_HISPANIC,5.8,160,THN,BRO,XXX,23,PBMN,MANHATTAN,N
2019-03-23,16:05:00,2019,March,Saturday,Based on Self Initiated,O,P,1,CPW,5,N,COOPERATIVE,15,MALE,BLACK,5.5,140,none,none,BLK,23,PBMN,MANHATTAN,N
2019-04-05,22:50:00,2019,April,Friday,Based on Self Initiated,none,none,1,CPW,5,N,AGITATED,13,MALE,BLACK,5.9,150,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-05,22:50:00,2019,April,Friday,Based on Self Initiated,none,none,1,CPW,5,N,EXCITED,13,MALE,BLACK,5.4,110,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-10,16:53:00,2019,April,Wednesday,Based on Self Initiated,O,P,1,CPW,4,N,CALM,31,MALE,BLACK,6.3,190,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-06,23:25:00,2019,April,Saturday,Based on Radio Run,none,none,1,CPW,1,N,NERVOUS,17,MALE,WHITE_HISPANIC,5.6,160,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-03-09,17:52:00,2019,March,Saturday,Based on Self Initiated,O,none,1,CPW,1,N,CALM,-1,MALE,WHITE_HISPANIC,5.4,140,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-16,17:02:00,2019,April,Tuesday,Based on C/W on Scene,none,none,0,CPW,10,Y,none,18,FEMALE,BLACK,5.2,120,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-16,16:38:00,2019,April,Tuesday,Based on Radio Run,none,P,5,CPW,10,Y,CALM,14,FEMALE,BLACK,5.3,115,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-17,17:40:00,2019,April,Wednesday,Based on Self Initiated,O,H,1,CPW,3,N,CALM,35,MALE,WHITE_HISPANIC,5.11,195,U,GRN,BLK,23,PBMN,MANHATTAN,N
2019-04-17,22:20:00,2019,April,Wednesday,Based on Self Initiated,I,H,1,CPW,3,Y,CALM,18,MALE,WHITE_HISPANIC,6,160,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-17,22:20:00,2019,April,Wednesday,Based on Self Initiated,I,H,1,CPW,3,N,CALM,18,MALE,WHITE_HISPANIC,5.8,165,MED,BRO,BRO,23,PBMN,MANHATTAN,N
2019-04-17,22:20:00,2019,April,Wednesday,Based on Self Initiated,I,H,1,CPW,3,N,CALM,19,MALE,WHITE_HISPANIC,6,160,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-04-20,19:30:00,2019,April,Saturday,Based on C/W on Scene,O,none,3,CPW,2,N,NORMAL,24,MALE,WHITE_HISPANIC,5.11,170,THN,BRO,BRO,23,PBMN,MANHATTAN,N
2019-04-26,14:58:00,2019,April,Friday,Based on Self Initiated,O,H,2,CPW,4,N,EXCITED,21,MALE,WHITE_HISPANIC,5.2,130,THN,BRO,BRO,23,PBMN,MANHATTAN,Y
2019-05-01,20:03:00,2019,May,Wednesday,Based on Radio Run,O,P,1,CPW,3,Y,AGITATED,23,MALE,BLACK,5.1,160,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-01,20:03:00,2019,May,Wednesday,Based on Radio Run,O,none,1,CPW,3,Y,AGITATED,23,MALE,WHITE_HISPANIC,5.1,160,THN,BRO,XXX,23,PBMN,MANHATTAN,N
2019-05-03,19:12:00,2019,May,Friday,Based on Self Initiated,none,none,3,CPW,2,N,COOPERATIVE,19,MALE,WHITE_HISPANIC,5.8,220,HEA,BLK,BLK,23,PBMN,MANHATTAN,N
2019-05-05,17:55:00,2019,May,Sunday,Based on Radio Run,I,H,1,CPW,10,Y,ANGRY/COMPARATIVE,28,MALE,BLACK_HISPANIC,5.1,170,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-06,14:00:00,2019,May,Monday,Based on Radio Run,O,H,1,CPW,3,Y,UNDERSTANDING,31,MALE,BLACK,5.1,250,HEA,BRO,BLD,23,PBMN,MANHATTAN,N
2019-05-07,16:49:00,2019,May,Tuesday,Based on Self Initiated,O,none,2,CPW,5,N,CALM,33,MALE,BLACK,5.11,200,MED,BRO,BLK,23,PBMN,MANHATTAN,Y
2019-05-08,22:17:00,2019,May,Wednesday,Based on Radio Run,I,P,3,CPW,1,Y,CALM,44,MALE,BLACK,5.6,180,U,BRO,BLD,23,PBMN,MANHATTAN,Y
2019-05-08,22:30:00,2019,May,Wednesday,Based on C/W on Scene,I,P,1,CPW,1,Y,AGITATED,45,MALE,BLACK,6,200,MED,BRO,BLD,23,PBMN,MANHATTAN,N
2019-05-10,23:02:00,2019,May,Friday,Based on Radio Run,O,none,1,CPW,1,Y,UNDERSTANDING,35,MALE,BLACK_HISPANIC,5.1,185,MED,ZZZ,BRO,23,PBMN,MANHATTAN,N
2019-05-10,15:37:00,2019,May,Friday,Based on Self Initiated,O,H,5,CPW,10,N,NERVOUS,20,MALE,WHITE_HISPANIC,6,170,THN,BRO,BLK,23,PBMN,MANHATTAN,Y
2019-05-14,21:20:00,2019,May,Tuesday,Based on Radio Run,none,P,1,CPW,9,Y,INTOXICATED & BELLIGERENT,25,MALE,BLACK,5.8,200,MED,ZZZ,BLK,23,PBMN,MANHATTAN,N
2019-05-15,23:00:00,2019,May,Wednesday,Based on Radio Run,O,H,1,CPW,5,Y,AGITATED,38,MALE,BLACK,5.1,200,HEA,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-16,12:43:00,2019,May,Thursday,Based on Radio Run,O,P,1,CPW,27,Y,AGITATED,17,MALE,BLACK,5.8,150,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-15,22:53:00,2019,May,Wednesday,Based on Radio Run,none,H,2,CPW,3,N,NERVOUS,24,MALE,BLACK,5.11,175,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-11,15:35:00,2019,May,Saturday,Based on Self Initiated,none,none,5,CPW,2,N,NERVOUS,24,MALE,BLACK_HISPANIC,6.1,215,HEA,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-18,19:00:00,2019,May,Saturday,Based on Radio Run,O,H,1,CPW,45,N,NERVOUS & AGITATED,18,MALE,WHITE_HISPANIC,5.7,150,THN,BRO,BRO,23,PBMN,MANHATTAN,N
2019-05-18,19:00:00,2019,May,Saturday,Based on Radio Run,O,H,1,CPW,45,N,NERVOUS & AGITATED,18,MALE,WHITE_HISPANIC,6,190,MED,BRO,BRO,23,PBMN,MANHATTAN,N
2019-05-19,00:50:00,2019,May,Sunday,Based on Self Initiated,O,P,3,CPW,5,Y,AGITATED,34,MALE,BLACK_HISPANIC,5.8,150,THN,HAZ,RED,23,PBMN,MANHATTAN,Y
2019-05-20,16:21:00,2019,May,Monday,Based on Radio Run,none,H,1,CPW,2,Y,CALM; COOPERATIVE,17,MALE,BLACK,5.9,180,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-22,17:14:00,2019,May,Wednesday,Based on Radio Run,O,P,3,CPW,2,Y,CALM,15,MALE,BLACK,5.1,160,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-26,01:05:00,2019,May,Sunday,Based on Radio Run,O,P,1,CPW,5,N,NORMAL,21,MALE,WHITE_HISPANIC,6.2,160,THN,BRO,BRO,23,PBMN,MANHATTAN,N
2019-05-27,21:00:00,2019,May,Monday,Based on Radio Run,O,H,1,CPW,5,Y,AGITATED,30,MALE,WHITE_HISPANIC,5.9,210,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-05-29,12:15:00,2019,May,Wednesday,Based on Radio Run,I,P,1,CPW,7,Y,AGGERVATED,72,MALE,BLACK_HISPANIC,5.9,170,THN,BRO,BLD,23,PBMN,MANHATTAN,N
2019-05-31,15:00:00,2019,May,Friday,Based on Radio Run,none,P,1,CPW,10,Y,CALM,15,MALE,BLACK,6.4,190,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-07,18:55:00,2019,June,Friday,Based on Self Initiated,none,H,1,CPW,1,N,AGGITATED COMBATIVE,14,MALE,BLACK,5.6,130,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-11,19:24:00,2019,June,Tuesday,Based on Radio Run,O,H,1,CPW,5,Y,CALM,15,MALE,BLACK,5.6,125,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-11,20:58:00,2019,June,Tuesday,Based on Self Initiated,I,P,1,CPW,3,Y,CALM,15,MALE,BLACK,5.6,110,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-09,23:22:00,2019,June,Sunday,Based on Radio Run,O,none,1,CPW,4,Y,NERVOUS,41,MALE,BLACK_HISPANIC,5.9,210,MED,BRO,BLK,23,PBMN,MANHATTAN,Y
2019-06-04,20:42:00,2019,June,Tuesday,Based on Self Initiated,none,none,2,CPW,2,N,CALM,18,MALE,WHITE_HISPANIC,5.8,150,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-07,18:00:00,2019,June,Friday,Based on Radio Run,none,H,1,CPW,2,N,CALM,-1,MALE,WHITE_HISPANIC,5.6,150,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-09,23:22:00,2019,June,Sunday,Based on Radio Run,O,H,1,CPW,5,Y,CALM,29,MALE,BLACK,6.1,180,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-07,22:56:00,2019,June,Friday,Based on Self Initiated,O,H,5,CPW,2,N,CALM,18,MALE,BLACK_HISPANIC,5.7,150,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-15,18:20:00,2019,June,Saturday,Based on Self Initiated,I,H,10,CPW,10,Y,CALM,19,MALE,WHITE_HISPANIC,5.8,150,MED,GRN,BRO,23,PBMN,MANHATTAN,Y
2019-06-15,18:20:00,2019,June,Saturday,Based on Self Initiated,none,H,10,CPW,10,Y,CALM,19,MALE,WHITE,5.6,150,MED,BLK,BLK,23,PBMN,MANHATTAN,Y
2019-06-15,20:15:00,2019,June,Saturday,Based on Radio Run,O,none,2,CPW,20,N,NORMAL,26,MALE,WHITE_HISPANIC,6.1,190,U,HAZ,BRO,23,PBMN,MANHATTAN,N
2019-06-14,22:01:00,2019,June,Friday,Based on C/W on Scene,O,none,3,CPW,4,N,DEFENSIVE,21,MALE,BLACK,5.7,150,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-25,19:30:00,2019,June,Tuesday,Based on Self Initiated,O,P,15,CPW,5,N,NERVOUS,14,MALE,BLACK,5.7,140,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-25,19:30:00,2019,June,Tuesday,Based on Self Initiated,O,P,15,CPW,5,N,NERVOUS,14,MALE,BLACK,5.2,120,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-07-04,18:08:00,2019,July,Thursday,Based on Radio Run,none,P,1,CPW,2,Y,CALM; COOPERATIVE,55,MALE,WHITE_HISPANIC,5.11,175,THN,BLK,BLK,23,PBMN,MANHATTAN,Y
2019-07-08,19:04:00,2019,July,Monday,Based on Radio Run,O,P,1,CPW,8,N,NERVOUS,39,MALE,WHITE,6.1,240,HEA,BLU,BLN,23,PBMN,MANHATTAN,N
2019-07-09,17:11:00,2019,July,Tuesday,Based on Radio Run,O,none,1,CPW,3,Y,AGITATED,13,MALE,BLACK_HISPANIC,5.2,90,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-06-29,15:20:00,2019,June,Saturday,Based on Self Initiated,O,none,5,CPW,2,N,UPSET,18,MALE,BLACK,5.7,150,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-07-09,17:10:00,2019,July,Tuesday,Based on Radio Run,none,none,2,CPW,3,N,NERVOUS,12,MALE,BLACK_HISPANIC,5.6,100,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-07-15,22:20:00,2019,July,Monday,Based on Self Initiated,O,H,1,CPW,20,Y,NERVOUS,13,MALE,BLACK,5.5,135,THN,ZZZ,BLK,23,PBMN,MANHATTAN,N
2019-07-15,22:20:00,2019,July,Monday,Based on Self Initiated,O,H,1,CPW,20,Y,NERVOUS,11,MALE,WHITE_HISPANIC,5.8,140,THN,ZZZ,BRO,23,PBMN,MANHATTAN,N
2019-07-15,22:25:00,2019,July,Monday,Based on Radio Run,O,P,1,CPW,5,Y,NERVOUS,16,MALE,BLACK,5.8,145,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-03,12:24:00,2019,August,Saturday,Based on Radio Run,O,P,1,CPW,3,Y,CALM,-1,MALE,WHITE_HISPANIC,5.9,190,MED,BRO,BRO,23,PBMN,MANHATTAN,N
2019-08-03,13:25:00,2019,August,Saturday,Based on Radio Run,none,P,0,CPW,8,Y,AGITATED,40,FEMALE,WHITE_HISPANIC,5.4,200,HEA,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-01,22:11:00,2019,August,Thursday,Based on Radio Run,none,none,2,CPW,13,N,NERVOUS; CHALLENGING; SHOCKED,24,MALE,BLACK,5.1,190,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-06,21:00:00,2019,August,Tuesday,Based on Radio Run,O,H,1,CPW,3,Y,CALM,35,MALE,BLACK_HISPANIC,5.9,160,THN,BRO,XXX,23,PBMN,MANHATTAN,N
2019-08-05,10:39:00,2019,August,Monday,Based on Radio Run,I,P,5,CPW,2,Y,SURPRISED,24,MALE,BLACK,5.9,120,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-07-25,14:14:00,2019,July,Thursday,Based on Self Initiated,O,none,2,CPW,1,N,ANNOYED,35,MALE,BLACK,6,170,THN,BRO,BRO,23,PBMN,MANHATTAN,N
2019-08-02,00:00:00,2019,August,Friday,Based on Self Initiated,O,none,2,CPW,8,N,NERVOUS,24,MALE,BLACK_HISPANIC,6.1,215,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-02,19:10:00,2019,August,Friday,Based on Self Initiated,O,H,3,CPW,6,N,CALM,16,MALE,BLACK,5.9,130,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-12,11:00:00,2019,August,Monday,Based on Radio Run,none,P,1,CPW,10,Y,UPSET,29,MALE,BLACK,6,160,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-07-08,19:04:00,2019,July,Monday,Based on Radio Run,O,P,1,CPW,8,N,CALM,38,MALE,WHITE,5.9,160,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-07-31,22:11:00,2019,July,Wednesday,Based on Self Initiated,O,P,1,CPW,2,N,NERVOUS,17,MALE,BLACK_HISPANIC,5.1,150,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-02,20:19:00,2019,August,Friday,Based on Self Initiated,O,P,5,CPW,6,N,CALM,18,MALE,BLACK,5.11,170,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-19,11:15:00,2019,August,Monday,Based on Radio Run,O,P,1,CPW,5,Y,CALM,22,MALE,WHITE_HISPANIC,5.9,150,THN,BRO,BRO,23,PBMN,MANHATTAN,N
2019-08-06,17:23:00,2019,August,Tuesday,Based on Self Initiated,I,P,5,CPW,2,N,NERVOUS,-1,MALE,BLACK,5.7,160,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-07,19:15:00,2019,August,Wednesday,Based on Self Initiated,O,H,5,CPW,2,N,CALM,-1,MALE,BLACK,5.11,180,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-10,13:09:00,2019,August,Saturday,Based on Radio Run,O,none,1,CPW,2,N,NORMAL,25,MALE,BLACK,5.5,160,MED,BRO,BLK,23,PBMN,MANHATTAN,N
2019-09-11,21:28:00,2019,September,Wednesday,Based on Self Initiated,I,H,1,CPW,4,Y,COOPERATIVE,39,MALE,BLACK,5.9,150,THN,BRO,BLK,23,PBMN,MANHATTAN,N
2019-08-10,13:09:00,2019,August,Saturday,Based on Radio Run,O,none,1,CPW,2,N,CALM,29,MALE,BLACK,5.8,190,MED,BRO,BLK,23,PBMN,MANHATTAN,N
